Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3843,100611 (3843),3823,100501 (3823),"10/1/2017 - 12/31/2017, Every day, Daily Average",630,475,833
3843,100611 (3843),3824,100582 (3824),"10/1/2017 - 12/31/2017, Every day, Daily Average",315,213,464
3843,100611 (3843),3825,100415 (3825),"10/1/2017 - 12/31/2017, Every day, Daily Average",1251,1001,1562
3843,100611 (3843),3826,100503 (3826),"10/1/2017 - 12/31/2017, Every day, Daily Average",663,505,869
3843,100611 (3843),3828,100481 (3828),"10/1/2017 - 12/31/2017, Every day, Daily Average",722,556,936
3843,100611 (3843),3829,100545 (3829),"10/1/2017 - 12/31/2017, Every day, Daily Average",503,366,689
3843,100611 (3843),3830,100416 (3830),"10/1/2017 - 12/31/2017, Every day, Daily Average",1338,1075,1664
3843,100611 (3843),3831,100075 (3831),"10/1/2017 - 12/31/2017, Every day, Daily Average",552,357,853
3843,100611 (3843),3833,100485 (3833),"10/1/2017 - 12/31/2017, Every day, Daily Average",814,633,1045
3843,100611 (3843),3836,100461 (3836),"10/1/2017 - 12/31/2017, Every day, Daily Average",961,736,1254
3843,100611 (3843),3837,100061 (3837),"10/1/2017 - 12/31/2017, Every day, Daily Average",323,196,531
3843,100611 (3843),3838,100115 (3838),"10/1/2017 - 12/31/2017, Every day, Daily Average",660,451,964
3843,100611 (3843),3839,100441 (3839),"10/1/2017 - 12/31/2017, Every day, Daily Average",969,773,1214
3843,100611 (3843),3840,100595 (3840),"10/1/2017 - 12/31/2017, Every day, Daily Average",144,78,264
3843,100611 (3843),3841,407020 (3841),"10/1/2017 - 12/31/2017, Every day, Daily Average",1680,1288,2190
3843,100611 (3843),3842,100446 (3842),"10/1/2017 - 12/31/2017, Every day, Daily Average",1065,848,1336
3843,100611 (3843),3843,100611 (3843),"10/1/2017 - 12/31/2017, Every day, Daily Average",114,31,410
3843,100611 (3843),3844,100584 (3844),"10/1/2017 - 12/31/2017, Every day, Daily Average",325,220,478
3843,100611 (3843),3846,406434 (3846),"10/1/2017 - 12/31/2017, Every day, Daily Average",1647,1207,2247
3843,100611 (3843),3847,100421 (3847),"10/1/2017 - 12/31/2017, Every day, Daily Average",1114,877,1413
3843,100611 (3843),3848,100598 (3848),"10/1/2017 - 12/31/2017, Every day, Daily Average",183,108,307
3843,100611 (3843),3850,100425 (3850),"10/1/2017 - 12/31/2017, Every day, Daily Average",1154,925,1439
3843,100611 (3843),3851,100122 (3851),"10/1/2017 - 12/31/2017, Every day, Daily Average",520,358,753
3843,100611 (3843),3852,406763 (3852),"10/1/2017 - 12/31/2017, Every day, Daily Average",1710,1282,2280
3843,100611 (3843),3858,100583 (3858),"10/1/2017 - 12/31/2017, Every day, Daily Average",227,148,345
3843,100611 (3843),3859,100542 (3859),"10/1/2017 - 12/31/2017, Every day, Daily Average",405,290,563
3843,100611 (3843),3860,100063 (3860),"10/1/2017 - 12/31/2017, Every day, Daily Average",389,244,618
3843,100611 (3843),3862,100484 (3862),"10/1/2017 - 12/31/2017, Every day, Daily Average",756,590,968
3843,100611 (3843),3863,100791 (3863),"10/1/2017 - 12/31/2017, Every day, Daily Average",719,499,1034
3843,100611 (3843),3865,100462 (3865),"10/1/2017 - 12/31/2017, Every day, Daily Average",911,701,1182
3843,100611 (3843),3866,100053 (3866),"10/1/2017 - 12/31/2017, Every day, Daily Average",178,83,381
3843,100611 (3843),3867,100546 (3867),"10/1/2017 - 12/31/2017, Every day, Daily Average",541,387,755
3843,100611 (3843),3868,100065 (3868),"10/1/2017 - 12/31/2017, Every day, Daily Average",326,200,529
3843,100611 (3843),3869,100613 (3869),"10/1/2017 - 12/31/2017, Every day, Daily Average",126,54,289
3843,100611 (3843),3870,100121 (3870),"10/1/2017 - 12/31/2017, Every day, Daily Average",593,398,882
3843,100611 (3843),3871,406711 (3871),"10/1/2017 - 12/31/2017, Every day, Daily Average",1703,1301,2228
3843,100611 (3843),3872,100445 (3872),"10/1/2017 - 12/31/2017, Every day, Daily Average",1032,816,1303
3843,100611 (3843),3873,100601 (3873),"10/1/2017 - 12/31/2017, Every day, Daily Average",130,69,242
3843,100611 (3843),3874,100124 (3874),"10/1/2017 - 12/31/2017, Every day, Daily Average",428,291,629
3843,100611 (3843),3875,100603 (3875),"10/1/2017 - 12/31/2017, Every day, Daily Average",237,141,395
3843,100611 (3843),3876,100424 (3876),"10/1/2017 - 12/31/2017, Every day, Daily Average",1111,883,1396
3843,100611 (3843),3878,100412 (3878),"10/1/2017 - 12/31/2017, Every day, Daily Average",1176,935,1478
3843,100611 (3843),3879,100532 (3879),"10/1/2017 - 12/31/2017, Every day, Daily Average",634,468,857
3843,100611 (3843),3880,100604 (3880),"10/1/2017 - 12/31/2017, Every day, Daily Average",302,191,476
3843,100611 (3843),3881,100612 (3881),"10/1/2017 - 12/31/2017, Every day, Daily Average",72,35,147
3843,100611 (3843),3882,100062 (3882),"10/1/2017 - 12/31/2017, Every day, Daily Average",266,167,421
3843,100611 (3843),3883,100064 (3883),"10/1/2017 - 12/31/2017, Every day, Daily Average",362,228,572
3843,100611 (3843),3884,406704 (3884),"10/1/2017 - 12/31/2017, Every day, Daily Average",1633,1111,2399
3843,100611 (3843),3886,100414 (3886),"10/1/2017 - 12/31/2017, Every day, Daily Average",1186,937,1500
3843,100611 (3843),3887,508599 (3887),"10/1/2017 - 12/31/2017, Every day, Daily Average",2742,2079,3615
3843,100611 (3843),3888,100502 (3888),"10/1/2017 - 12/31/2017, Every day, Daily Average",682,516,899
3843,100611 (3843),3889,100482 (3889),"10/1/2017 - 12/31/2017, Every day, Daily Average",719,547,943
3843,100611 (3843),3890,100132 (3890),"10/1/2017 - 12/31/2017, Every day, Daily Average",518,334,803
3843,100611 (3843),3891,100417 (3891),"10/1/2017 - 12/31/2017, Every day, Daily Average",1223,989,1511
3843,100611 (3843),3893,100463 (3893),"10/1/2017 - 12/31/2017, Every day, Daily Average",958,727,1261
3843,100611 (3843),3894,100483 (3894),"10/1/2017 - 12/31/2017, Every day, Daily Average",781,595,1024
3843,100611 (3843),3895,100605 (3895),"10/1/2017 - 12/31/2017, Every day, Daily Average",362,241,542
3843,100611 (3843),3898,100123 (3898),"10/1/2017 - 12/31/2017, Every day, Daily Average",480,316,727
3843,100611 (3843),3899,406702 (3899),"10/1/2017 - 12/31/2017, Every day, Daily Average",1527,1071,2175
3843,100611 (3843),3900,100551 (3900),"10/1/2017 - 12/31/2017, Every day, Daily Average",395,267,583
3843,100611 (3843),3901,100602 (3901),"10/1/2017 - 12/31/2017, Every day, Daily Average",199,107,368
3843,100611 (3843),3903,100442 (3903),"10/1/2017 - 12/31/2017, Every day, Daily Average",890,689,1148
3843,100611 (3843),3904,406714 (3904),"10/1/2017 - 12/31/2017, Every day, Daily Average",1879,1459,2418
3843,100611 (3843),3906,100444 (3906),"10/1/2017 - 12/31/2017, Every day, Daily Average",1028,798,1323
3843,100611 (3843),3908,100066 (3908),"10/1/2017 - 12/31/2017, Every day, Daily Average",296,194,450
3843,100611 (3843),3909,100126 (3909),"10/1/2017 - 12/31/2017, Every day, Daily Average",334,221,502
3843,100611 (3843),3912,100552 (3912),"10/1/2017 - 12/31/2017, Every day, Daily Average",464,311,690
3843,100611 (3843),3915,100774 (3915),"10/1/2017 - 12/31/2017, Every day, Daily Average",284,171,470
3843,100611 (3843),3916,100423 (3916),"10/1/2017 - 12/31/2017, Every day, Daily Average",1048,824,1332
3843,100611 (3843),3917,100553 (3917),"10/1/2017 - 12/31/2017, Every day, Daily Average",485,330,711
3843,100611 (3843),3918,100625 (3918),"10/1/2017 - 12/31/2017, Every day, Daily Average",140,73,267
3843,100611 (3843),3919,100131 (3919),"10/1/2017 - 12/31/2017, Every day, Daily Average",415,272,631
3843,100611 (3843),3920,406751 (3920),"10/1/2017 - 12/31/2017, Every day, Daily Average",1791,1348,2378
3843,100611 (3843),3922,100761 (3922),"10/1/2017 - 12/31/2017, Every day, Daily Average",230,136,388
3843,100611 (3843),3923,406750 (3923),"10/1/2017 - 12/31/2017, Every day, Daily Average",1916,1484,2472
3843,100611 (3843),3925,100554 (3925),"10/1/2017 - 12/31/2017, Every day, Daily Average",512,353,742
3843,100611 (3843),3927,100626 (3927),"10/1/2017 - 12/31/2017, Every day, Daily Average",125,71,218
3843,100611 (3843),3928,100125 (3928),"10/1/2017 - 12/31/2017, Every day, Daily Average",350,235,519
3843,100611 (3843),3930,406701 (3930),"10/1/2017 - 12/31/2017, Every day, Daily Average",1534,1073,2192
3843,100611 (3843),3931,100464 (3931),"10/1/2017 - 12/31/2017, Every day, Daily Average",862,660,1124
3843,100611 (3843),3934,100627 (3934),"10/1/2017 - 12/31/2017, Every day, Daily Average",222,127,386
3843,100611 (3843),3935,100402 (3935),"10/1/2017 - 12/31/2017, Every day, Daily Average",677,473,968
3843,100611 (3843),3936,100629 (3936),"10/1/2017 - 12/31/2017, Every day, Daily Average",306,174,535
3843,100611 (3843),3938,100443 (3938),"10/1/2017 - 12/31/2017, Every day, Daily Average",959,739,1243
3843,100611 (3843),3941,100422 (3941),"10/1/2017 - 12/31/2017, Every day, Daily Average",1005,783,1288
3843,100611 (3843),3943,10062A (3943),"10/1/2017 - 12/31/2017, Every day, Daily Average",337,213,532
3843,100611 (3843),3945,100413 (3945),"10/1/2017 - 12/31/2017, Every day, Daily Average",1097,864,1392
3843,100611 (3843),3946,100621 (3946),"10/1/2017 - 12/31/2017, Every day, Daily Average",368,243,557
3843,100611 (3843),3949,100403 (3949),"10/1/2017 - 12/31/2017, Every day, Daily Average",497,337,731
3843,100611 (3843),3950,406420 (3950),"10/1/2017 - 12/31/2017, Every day, Daily Average",1745,1286,2366
3843,100611 (3843),3951,100624 (3951),"10/1/2017 - 12/31/2017, Every day, Daily Average",471,314,705
3843,100611 (3843),3952,100401 (3952),"10/1/2017 - 12/31/2017, Every day, Daily Average",945,700,1275
3843,100611 (3843),3953,100628 (3953),"10/1/2017 - 12/31/2017, Every day, Daily Average",257,169,390
3843,100611 (3843),3954,406740 (3954),"10/1/2017 - 12/31/2017, Every day, Daily Average",1971,1558,2492
3843,100611 (3843),3958,100631 (3958),"10/1/2017 - 12/31/2017, Every day, Daily Average",524,362,757
3843,100611 (3843),3959,100751 (3959),"10/1/2017 - 12/31/2017, Every day, Daily Average",258,147,450
3843,100611 (3843),3960,406435 (3960),"10/1/2017 - 12/31/2017, Every day, Daily Average",1777,1319,2392
3843,100611 (3843),3966,100632 (3966),"10/1/2017 - 12/31/2017, Every day, Daily Average",567,407,788
3843,100611 (3843),3967,406522 (3967),"10/1/2017 - 12/31/2017, Every day, Daily Average",1590,1116,2263
3843,100611 (3843),3969,100782 (3969),"10/1/2017 - 12/31/2017, Every day, Daily Average",598,423,843
3843,100611 (3843),3970,100634 (3970),"10/1/2017 - 12/31/2017, Every day, Daily Average",628,455,865
3843,100611 (3843),3971,406732 (3971),"10/1/2017 - 12/31/2017, Every day, Daily Average",1786,1375,2319
3843,100611 (3843),3972,100623 (3972),"10/1/2017 - 12/31/2017, Every day, Daily Average",517,350,762
3843,100611 (3843),3973,406510 (3973),"10/1/2017 - 12/31/2017, Every day, Daily Average",1784,1333,2386
3843,100611 (3843),3977,100633 (3977),"10/1/2017 - 12/31/2017, Every day, Daily Average",685,507,924
3843,100611 (3843),3978,10062B (3978),"10/1/2017 - 12/31/2017, Every day, Daily Average",393,264,584
3843,100611 (3843),3981,100622 (3981),"10/1/2017 - 12/31/2017, Every day, Daily Average",481,321,719
3843,100611 (3843),3982,100772 (3982),"10/1/2017 - 12/31/2017, Every day, Daily Average",365,226,587
3843,100611 (3843),3985,100762 (3985),"10/1/2017 - 12/31/2017, Every day, Daily Average",270,176,413
3843,100611 (3843),3987,406162 (3987),"10/1/2017 - 12/31/2017, Every day, Daily Average",2408,1842,3146
3843,100611 (3843),3988,100773 (3988),"10/1/2017 - 12/31/2017, Every day, Daily Average",326,200,531
3843,100611 (3843),3989,100771 (3989),"10/1/2017 - 12/31/2017, Every day, Daily Average",406,255,645
3843,100611 (3843),3990,10062C (3990),"10/1/2017 - 12/31/2017, Every day, Daily Average",323,221,470
3843,100611 (3843),3991,100641 (3991),"10/1/2017 - 12/31/2017, Every day, Daily Average",672,482,935
3843,100611 (3843),3992,100752 (3992),"10/1/2017 - 12/31/2017, Every day, Daily Average",306,205,455
3843,100611 (3843),3993,10062D (3993),"10/1/2017 - 12/31/2017, Every day, Daily Average",428,302,606
3843,100611 (3843),3994,100691 (3994),"10/1/2017 - 12/31/2017, Every day, Daily Average",381,261,554
3843,100611 (3843),3996,100651 (3996),"10/1/2017 - 12/31/2017, Every day, Daily Average",566,392,815
3843,100611 (3843),3997,406520 (3997),"10/1/2017 - 12/31/2017, Every day, Daily Average",1637,1148,2333
3843,100611 (3843),4000,100646 (4000),"10/1/2017 - 12/31/2017, Every day, Daily Average",741,540,1016
3843,100611 (3843),4001,406511 (4001),"10/1/2017 - 12/31/2017, Every day, Daily Average",1616,1264,2065
3843,100611 (3843),4003,100763 (4003),"10/1/2017 - 12/31/2017, Every day, Daily Average",292,194,438
3843,100611 (3843),4005,100652 (4005),"10/1/2017 - 12/31/2017, Every day, Daily Average",492,347,696
3843,100611 (3843),4007,406521 (4007),"10/1/2017 - 12/31/2017, Every day, Daily Average",1567,1099,2232
3843,100611 (3843),4008,100781 (4008),"10/1/2017 - 12/31/2017, Every day, Daily Average",707,506,987
3843,100611 (3843),4011,100642 (4011),"10/1/2017 - 12/31/2017, Every day, Daily Average",712,511,990
3843,100611 (3843),4012,100811 (4012),"10/1/2017 - 12/31/2017, Every day, Daily Average",801,573,1118
3843,100611 (3843),4013,100693 (4013),"10/1/2017 - 12/31/2017, Every day, Daily Average",473,328,681
3843,100611 (3843),4017,100645 (4017),"10/1/2017 - 12/31/2017, Every day, Daily Average",789,586,1062
3843,100611 (3843),4019,100754 (4019),"10/1/2017 - 12/31/2017, Every day, Daily Average",385,267,554
3843,100611 (3843),4020,100764 (4020),"10/1/2017 - 12/31/2017, Every day, Daily Average",327,227,470
3843,100611 (3843),4022,100661 (4022),"10/1/2017 - 12/31/2017, Every day, Daily Average",790,582,1071
3843,100611 (3843),4024,100663 (4024),"10/1/2017 - 12/31/2017, Every day, Daily Average",695,494,977
3843,100611 (3843),4025,100662 (4025),"10/1/2017 - 12/31/2017, Every day, Daily Average",791,579,1080
3843,100611 (3843),4026,101131 (4026),"10/1/2017 - 12/31/2017, Every day, Daily Average",753,545,1040
3843,100611 (3843),4028,101136 (4028),"10/1/2017 - 12/31/2017, Every day, Daily Average",831,603,1145
3843,100611 (3843),4031,101141 (4031),"10/1/2017 - 12/31/2017, Every day, Daily Average",945,698,1278
3843,100611 (3843),4032,100653 (4032),"10/1/2017 - 12/31/2017, Every day, Daily Average",666,478,926
3843,100611 (3843),4033,100821 (4033),"10/1/2017 - 12/31/2017, Every day, Daily Average",730,528,1007
3843,100611 (3843),4034,100643 (4034),"10/1/2017 - 12/31/2017, Every day, Daily Average",746,547,1015
3843,100611 (3843),4037,101146 (4037),"10/1/2017 - 12/31/2017, Every day, Daily Average",1061,805,1398
3843,100611 (3843),4038,100826 (4038),"10/1/2017 - 12/31/2017, Every day, Daily Average",646,473,881
3843,100611 (3843),4039,101151 (4039),"10/1/2017 - 12/31/2017, Every day, Daily Average",981,745,1291
3843,100611 (3843),4041,100827 (4041),"10/1/2017 - 12/31/2017, Every day, Daily Average",469,303,724
3843,100611 (3843),4043,100692 (4043),"10/1/2017 - 12/31/2017, Every day, Daily Average",465,335,645
3843,100611 (3843),4044,101157 (4044),"10/1/2017 - 12/31/2017, Every day, Daily Average",1120,854,1467
3843,100611 (3843),4045,100831 (4045),"10/1/2017 - 12/31/2017, Every day, Daily Average",434,274,686
3843,100611 (3843),4046,101161 (4046),"10/1/2017 - 12/31/2017, Every day, Daily Average",1103,839,1449
3843,100611 (3843),4047,100665 (4047),"10/1/2017 - 12/31/2017, Every day, Daily Average",846,632,1132
3843,100611 (3843),4048,100835 (4048),"10/1/2017 - 12/31/2017, Every day, Daily Average",540,387,753
3843,100611 (3843),4050,101171 (4050),"10/1/2017 - 12/31/2017, Every day, Daily Average",1154,878,1515
3843,100611 (3843),4051,100664 (4051),"10/1/2017 - 12/31/2017, Every day, Daily Average",819,591,1134
3843,100611 (3843),4052,100644 (4052),"10/1/2017 - 12/31/2017, Every day, Daily Average",784,587,1046
3843,100611 (3843),4053,100813 (4053),"10/1/2017 - 12/31/2017, Every day, Daily Average",829,582,1180
3843,100611 (3843),4055,101132 (4055),"10/1/2017 - 12/31/2017, Every day, Daily Average",809,592,1105
3843,100611 (3843),4056,406512 (4056),"10/1/2017 - 12/31/2017, Every day, Daily Average",1635,1290,2070
3843,100611 (3843),4057,101178 (4057),"10/1/2017 - 12/31/2017, Every day, Daily Average",1354,1062,1725
3843,100611 (3843),4058,101135 (4058),"10/1/2017 - 12/31/2017, Every day, Daily Average",911,662,1252
3843,100611 (3843),4059,100836 (4059),"10/1/2017 - 12/31/2017, Every day, Daily Average",439,307,627
3843,100611 (3843),4060,100741 (4060),"10/1/2017 - 12/31/2017, Every day, Daily Average",364,257,513
3843,100611 (3843),4064,101142 (4064),"10/1/2017 - 12/31/2017, Every day, Daily Average",983,730,1321
3843,100611 (3843),4065,100731 (4065),"10/1/2017 - 12/31/2017, Every day, Daily Average",438,309,619
3843,100611 (3843),4069,100697 (4069),"10/1/2017 - 12/31/2017, Every day, Daily Average",528,389,715
3843,100611 (3843),4070,101152 (4070),"10/1/2017 - 12/31/2017, Every day, Daily Average",1031,785,1353
3843,100611 (3843),4071,100822 (4071),"10/1/2017 - 12/31/2017, Every day, Daily Average",804,589,1096
3843,100611 (3843),4075,10069A (4075),"10/1/2017 - 12/31/2017, Every day, Daily Average",549,397,758
3843,100611 (3843),4076,101162 (4076),"10/1/2017 - 12/31/2017, Every day, Daily Average",1140,876,1483
3843,100611 (3843),4077,100694 (4077),"10/1/2017 - 12/31/2017, Every day, Daily Average",501,360,695
3843,100611 (3843),4080,101172 (4080),"10/1/2017 - 12/31/2017, Every day, Daily Average",1183,905,1544
3843,100611 (3843),4081,101133 (4081),"10/1/2017 - 12/31/2017, Every day, Daily Average",847,621,1154
3843,100611 (3843),4082,100671 (4082),"10/1/2017 - 12/31/2017, Every day, Daily Average",550,397,760
3843,100611 (3843),4084,100675 (4084),"10/1/2017 - 12/31/2017, Every day, Daily Average",638,461,882
3843,100611 (3843),4085,100742 (4085),"10/1/2017 - 12/31/2017, Every day, Daily Average",401,290,553
3843,100611 (3843),4086,101134 (4086),"10/1/2017 - 12/31/2017, Every day, Daily Average",953,699,1297
3843,100611 (3843),4089,101143 (4089),"10/1/2017 - 12/31/2017, Every day, Daily Average",1007,754,1344
3843,100611 (3843),4090,100676 (4090),"10/1/2017 - 12/31/2017, Every day, Daily Average",800,578,1105
3843,100611 (3843),4093,100825 (4093),"10/1/2017 - 12/31/2017, Every day, Daily Average",734,547,983
3843,100611 (3843),4094,406461 (4094),"10/1/2017 - 12/31/2017, Every day, Daily Average",1863,1310,2649
3843,100611 (3843),4095,101153 (4095),"10/1/2017 - 12/31/2017, Every day, Daily Average",1054,804,1380
3843,100611 (3843),4096,100695 (4096),"10/1/2017 - 12/31/2017, Every day, Daily Average",560,409,765
3843,100611 (3843),4100,101163 (4100),"10/1/2017 - 12/31/2017, Every day, Daily Average",1168,902,1511
3843,100611 (3843),4101,100834 (4101),"10/1/2017 - 12/31/2017, Every day, Daily Average",578,423,789
3843,100611 (3843),4102,100832 (4102),"10/1/2017 - 12/31/2017, Every day, Daily Average",460,293,720
3843,100611 (3843),4103,100837 (4103),"10/1/2017 - 12/31/2017, Every day, Daily Average",483,345,674
3843,100611 (3843),4104,100812 (4104),"10/1/2017 - 12/31/2017, Every day, Daily Average",950,708,1274
