,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PHF,ALPHA,BETA,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO
4007,105-14297_EV,105-14297,EV,2016,3,0.173,0.6,3.5,3,1,0.15,3757.225434,16.97,9.579703588,6.22,0.530347672,0.939486271,4036.968927,1632.386354,1218.348786,393.4497947,17.734
4008,105-14298_EV,105-14298,EV,2016,3,0.173,0.6,8.5,4,1,0.21,3179.190751,16.52,7.735709343,6,0.762711864,1.628809905,3426.978091,777.3177567,563.4028567,320.9541833,25.33333333
4009,105-14300_EV,105-14300,EV,2016,2,0.173,0.6,3.5,3,2,0.14,8670.520231,21.62,13.15891923,10,0.38852914,0.638350297,8843.661653,3449.91345,3071.57491,728.66438,39.245
4010,105-14301_EV,105-14301,EV,2016,1,0.173,0.6,3.5,2,3,0.06,16473.98844,21.56,9.322775291,6,0.166975881,0.386151107,20603.34562,5705.71387,4995.87344,1217.67597,29.85
4011,105-14302_EV,105-14302,EV,2016,3,0.173,0.6,3.5,2,1,0.2,5491.32948,24.44,14.86509223,11,0.490998363,0.80726038,5603.791906,3981.311221,3446.327963,712.9656605,23.0195
4012,105-14303_EV,105-14303,EV,2016,3,0.173,0.6,3.5,2,1,0.2,5491.32948,24.69,19.70157895,17,0.486026731,0.609088238,4291.641642,3582.493932,3100.856495,754.430052,17.6005
4013,105-14304_EV,105-14304,EV,2016,2,0.173,0.6,3.5,2,1,0.18,5491.32948,24.77,19.62289993,16,0.436011304,0.550377367,4335.164198,3659.22925,3156.32445,911.3604144,14.53111111
4014,105-14305_EV,105-14305,EV,2016,2,0.173,0.6,3.5,2,2.344827586,0.29,12876.22085,24.19,16.12419808,12,0.719305498,1.079123434,12224.24884,3041.247002,2618.522959,1032.498192,19.41137931
4015,105-14307_EV,105-14307,EV,2016,4,0.173,0.6,3.5,3,1.3,0.2,5635.83815,23.45,18.64727099,16,0.511727079,0.643525801,4426.10602,2065.093597,1841.202069,443.322652,7.73
4016,105-14308_EV,105-14308,EV,2016,2,0.173,0.6,3.5,3,1,0.22,4335.260116,24.12,16.91187638,13,0.547263682,0.780516585,3931.702425,1242.743434,1074.274479,334.7821841,14.145
4017,105-14309_EV,105-14309,EV,2016,4,0.173,0.6,3.5,3,1,0.3,4335.260116,21.09,14.32422701,12,0.853485064,1.256612311,4048.815723,1767.228851,1500.527014,304.827574,10.12933333
4018,105-14310_EV,105-14310,EV,2016,8,0.173,0.6,8.5,4,1,0.62,3915.718814,19.98,15.41100372,13.754,1.861861862,2.413859647,3604.064154,421.3277331,362.3331703,105.3968882,3.968548387
4019,105-14311_EV,105-14311,EV,2016,5,0.173,0.6,8.5,4,1,0.47,3701.881687,24.78,21.82321678,20.634,1.138014528,1.2922018,3107.370655,255.8731068,217.8314953,32.96075766,0.764255319
4020,105-14313_EV,105-14313,EV,2016,4,0.173,0.6,3.5,3,1,0.22,4335.260116,22.86,19.58160326,18,0.577427822,0.674102106,3010.460116,2492.417502,2226.177383,298.7920909,3.467272727
4021,105-14314_EV,105-14314,EV,2016,5,0.173,0.6,3.5,3,1.588235294,0.34,6885.413125,22.48,14.99001282,11.618,0.90747331,1.360906108,6534.670077,2187.339082,1906.951648,347.7359568,12.72705882
4022,105-14315_EV,105-14315,EV,2016,2,0.173,0.6,3.5,3,2,0.14,8670.520231,27.61,15.44139394,10.462,0.304237595,0.543992339,9372.913454,2048.84796,1759.254265,389.010025,15.155
4023,105-14316_EV,105-14316,EV,2016,2,0.173,0.6,3.5,3,1,0.2,4335.260116,23.85,17.92023071,13.984,0.503144654,0.669634236,3657.38171,3740.20923,3231.78284,815.40725,12.3755
4024,105-14317_EV,105-14317,EV,2016,5,0.173,0.6,3.5,2,1,0.19,5491.32948,22.24,14.76991261,11,0.512589928,0.771839367,5229.69672,3322.288006,2898.665434,406.2643421,3.949473684
4025,105-14318_EV,105-14318,EV,2016,3,0.173,0.6,3.5,3,1.666666667,0.27,7225.433526,22.96,15.27652504,12,0.705574913,1.060450591,6870.257438,2964.900913,2576.969304,416.0509926,4.523333333
4026,105-14320_EV,105-14320,EV,2016,4,0.173,0.6,3.5,3,1,0.28,4335.260116,16.99,13.44875,12,0.988816951,1.249186727,3426.272107,2973.381042,2681.636547,382.8346793,5.724642857
4027,105-14321_EV,105-14321,EV,2016,7,0.173,0.6,3.5,3,1,0.44,4295.84866,19.98,15.3315473,13.27,1.321321321,1.721939702,3534.720055,2409.782786,2166.500277,470.5507441,16.11568182
4028,105-14322_EV,105-14322,EV,2016,2,0.173,0.6,3.5,2,2,0.12,10404.62428,29.08,20.22823314,15.36,0.247592847,0.355938156,9507.381183,2320.976135,2108.735275,512.01235,18.415
4029,105-14323_EV,105-14323,EV,2016,8,0.173,0.6,8.5,4,1,0.49,1992.804058,17.94,10.0778716,8.78,1.638795987,2.917282654,2055.316571,533.7223331,464.2003837,204.5777239,10.6155102
4030,105-14324_EV,105-14324,EV,2016,5,0.173,0.6,8.5,4,1,0.24,3468.208092,18.73,11.85971467,9,0.768820075,1.214194472,3453.909431,866.2926567,738.3503208,250.4101646,11.15541667
4031,105-14325_EV,105-14325,EV,2016,2,0.173,0.6,8.5,4,1,0.12,3468.208092,15.23,7.947142857,6,0.472751149,0.905985979,3645.399174,620.846495,529.49486,267.520575,13.325
4032,105-14326_EV,105-14326,EV,2016,2,0.173,0.6,8.5,4,1,0.17,3468.208092,18.25,13.46317804,10,0.55890411,0.75762201,3261.141695,743.8288,609.0066,309.5933329,9.082941176
4033,105-14327_EV,105-14327,EV,2016,13,0.173,0.6,8.5,4,1,0.65,2134.281903,17.93,13.30673913,11.79,2.175125488,2.930845763,2001.414932,412.6044438,318.1961215,93.16137615,4.645384615
4034,105-14329_EV,105-14329,EV,2016,8,0.173,0.6,3.5,3,1,0.53,4335.260116,18.69,14.90176235,12.904,1.701444623,2.133975784,3392.013258,2610.625841,2317.069053,285.2199279,9.6564
4035,105-14330_EV,105-14330,EV,2016,4,0.173,0.6,8.5,4,1,0.27,3757.225434,17.35,14.16730303,12.182,0.933717579,1.143478047,3347.140499,998.9382763,864.4795967,154.1140741,7.925555556
4036,105-14332_EV,105-14332,EV,2016,7,0.173,0.6,8.5,4,1.295454545,0.44,4933.000525,19.63,14.75213549,12,1.344880285,1.789571416,4599.036731,1056.430973,948.104067,175.7537725,5.420227273
4037,105-14333_EV,105-14333,EV,2016,2,0.173,0.6,8.5,4,1.291666667,0.24,5190.26975,20.9,14.65344136,12,0.688995215,0.982704311,4985.689372,1247.478617,1116.026469,263.4856117,12.3025
4038,105-14334_EV,105-14334,EV,2016,4,0.173,0.6,8.5,4,1,0.34,3757.225434,21.16,13.40836694,12,0.964083176,1.521438077,3740.840093,265.7214018,224.4201235,108.5215924,11.40911765
4039,105-14335_EV,105-14335,EV,2016,1,0.173,0.6,8.5,4,1,0.07,1734.104046,19.74,10.26906832,8.89,0.212765957,0.408995234,1824.068242,114.45074,99.07285,41.92184,3.66
4040,105-14337_EV,105-14337,EV,2016,1,0.173,0.6,8.5,4,1,0.12,1734.104046,20.61,13.32061728,10,0.349344978,0.540515492,1715.422301,369.79895,327.65614,171.51124,27.59
4041,105-14338_EV,105-14338,EV,2016,9,0.173,0.6,3.5,3,2,0.35,8092.485549,20.46,12.44859813,9,1.026392962,1.686936937,8256.161256,825.6861417,720.5738134,262.0563,11.42571429
4042,105-14339_EV,105-14339,EV,2016,9,0.173,0.6,8.5,4,1.958333333,0.24,7827.552987,17.78,11.54164191,9,0.809898763,1.247656105,7731.983045,986.1566938,820.4535825,368.8214692,30.32291667
4043,105-14340_EV,105-14340,EV,2016,3,0.173,0.6,3.5,3,2,0.12,8092.485549,21.1,11.29142578,6.91,0.341232227,0.637651979,8994.932095,762.11972,609.132945,320.1830667,25.91
4044,105-14341_EV,105-14341,EV,2016,2,0.173,0.6,3.5,3,2,0.12,8092.485549,23.72,12.64065646,7.676,0.303541315,0.569590672,9017.965031,1017.4729,818.67445,331.46061,10.115
4045,105-14342_EV,105-14342,EV,2016,6,0.173,0.6,3.5,3,2,0.43,8092.485549,20.82,14.96442971,12,1.239193084,1.724088422,7162.115124,975.0743002,756.8439607,306.3111426,12.98488372
4046,105-14343_EV,105-14343,EV,2016,14,0.173,0.6,3.5,3,1.606060606,0.66,6831.31897,21.48,15.37851155,13,1.843575419,2.575021638,6069.903344,1061.396832,861.5061364,371.2533582,8.305909091
4047,105-14344_EV,105-14344,EV,2016,4,0.173,0.6,3.5,3,2,0.31932,8670.520231,28.69,13.08865994,9.5,0.667800627,1.463801496,10549.2359,976.6159143,779.4927203,288.5864069,5.700180383
4048,105-14346_EV,105-14346,EV,2016,2,0.173,0.6,8.5,4,2,0.1,7514.450867,19.62,14.46711009,12,0.305810398,0.414733832,7067.279831,942.909885,796.671605,238.764965,5.63
4049,105-14347_EV,105-14347,EV,2016,5,0.173,0.6,8.5,4,2,0.3657,6936.416185,19.01,13.31014423,11,1.154234613,1.648517072,6666.584083,1116.338282,937.6391066,362.4964585,15.07630025
4050,105-14351_EV,105-14351,EV,2016,2,0.173,0.6,8.5,4,1,0.12,3468.208092,19.41,11.17242991,9,0.370942813,0.644443515,3553.322178,439.73523,320.11348,65.75034,8.475
4051,105-14353_EV,105-14353,EV,2016,2,0.173,0.6,8.5,4,1,0.1801,3757.225434,22.75,16.98303167,14,0.474989011,0.636282155,3513.845617,594.7473871,523.8672362,139.9976504,6.338811771
4052,105-14354_EV,105-14354,EV,2016,3,0.173,0.6,8.5,4,1,0.27,3468.208092,20.99,13.29727069,11,0.771796093,1.21829512,3453.364379,561.1576878,465.8783167,208.9986207,15.51777778
4053,105-14355_EV,105-14355,EV,2016,9,0.173,0.6,8.5,4,1,0.68,3468.208092,17.12,12.06846496,10.696,2.38317757,3.380711642,3324.355883,80.86418926,71.27135235,246.1670443,30.76411765
4054,105-14356_EV,105-14356,EV,2016,4,0.173,0.6,8.5,4,1,0.22,3468.208092,19.5,10.05645125,8,0.676923077,1.312590264,3655.881538,18.96676909,16.16958136,346.1255705,62.22227273
4055,105-14357_EV,105-14357,EV,2016,5,0.173,0.6,8.5,4,1,0.29,3468.208092,20.24,12.07991271,10,0.859683794,1.44040776,3516.912712,372.5366997,297.0965793,356.7902279,29.99448276
4056,105-14358_EV,105-14358,EV,2016,2,0.173,0.6,8.5,4,1.333333333,0.18,4624.277457,21.94,14.2297166,10,0.492251595,0.758975059,4569.143588,1065.653603,880.1823733,542.3014833,29.07
4057,105-14360_EV,105-14360,EV,2016,4,0.173,0.6,8.5,4,1,0.28,3251.445087,19.84,14.69591398,12.638,0.846774194,1.1431749,3051.703597,366.5347443,317.5469864,92.13703143,8.215714286
4058,105-14361_EV,105-14361,EV,2016,3,0.173,0.6,3.5,3,1.24137931,0.29,5022.922065,18.9,12.94996825,11,0.920634921,1.343632637,4654.166997,403.8675838,306.3263938,65.70514034,5.481724138
4059,105-14362_EV,105-14362,EV,2016,6,0.173,0.6,3.5,3,1,0.66,4046.242775,20.83,12.40566158,12,1.901104177,3.192090946,4191.92263,212.7294033,161.8668883,81.74639833,11.63166667
4060,105-14363_EV,105-14363,EV,2016,3,0.173,0.6,3.5,3,1,0.22,4046.242775,19.35,12.83443284,11.174,0.682170543,1.028483313,3857.589588,189.97235,131.87602,145.5876382,7.738636364
4061,105-14364_EV,105-14364,EV,2016,3,0.173,0.6,3.5,3,1.214285714,0.28,4913.294798,19.98,12.3847016,10.204,0.840840841,1.356512296,4944.124591,236.1761775,161.2042607,129.2994357,11.03178571
4062,105-14366_EV,105-14366,EV,2016,3,0.173,0.6,3.5,3,2,0.19,8670.520231,29,19.13183537,15,0.393103448,0.595865466,8303.895408,1724.472027,1530.422528,466.0563368,17.92473684
4063,105-14367_EV,105-14367,EV,2016,9,0.173,0.6,3.5,3,2,0.45,8670.520231,25.47,19.98119896,17,1.060070671,1.351270264,6935.913048,2127.447834,1866.919351,452.5910889,9.153333333
4064,105-14368_EV,105-14368,EV,2016,7,0.173,0.6,3.5,3,2,0.46,8444.332747,26,20.37503145,17.14,1.061538462,1.354599136,6764.6081,1369.43594,1169.769269,455.8421167,15.18978261
4065,105-14369_EV,105-14369,EV,2016,5,0.173,0.6,3.5,2,2,0.37,10404.62428,27.56,18.36052445,16.79,0.805515239,1.209115789,9882.404189,2097.001512,1793.430207,807.9972646,26.6172973
4066,105-14370_EV,105-14370,EV,2016,3,0.173,0.6,3.5,2,2,0.46,10404.62428,26.82,18.4426444,15.66,1.029082774,1.496531593,9609.32391,2148.140216,1801.473713,967.085583,40.68347826
4067,105-14371_EV,105-14371,EV,2016,2,0.173,0.6,3.5,2,3,0.18,15606.93642,20.99,10.95077542,8.51,0.514530729,0.98623153,17616.46711,3284.62329,2711.527795,1054.663585,23.87
4068,105-14372_EV,105-14372,EV,2016,1,0.173,0.6,3.5,3,3,0.09,11271.6763,22.06,13.34129717,9,0.244786945,0.404758243,11550.19301,3129.04858,2572.13853,808.00336,27.82
4069,105-14373_EV,105-14373,EV,2016,1,0.173,0.6,3.5,3,3,0.09,11271.6763,24.36,15.65381988,9.158,0.221674877,0.344963724,11030.01125,3165.27344,2608.00617,820.12987,27.37
4070,105-14374_EV,105-14374,EV,2016,2,0.173,0.6,3.5,3,3,0.09,11271.6763,22.12,17.53538399,13,0.244122966,0.307948774,8890.234243,3286.23389,2639.22324,792.8651,13.01777778
4071,105-14375_EV,105-14375,EV,2016,3,0.173,0.6,3.5,3,2.333333333,0.27,8766.859345,16.16,10.30452381,8.08,1.002475248,1.572125049,8631.699975,3523.399413,2825.52056,957.24514,31.03333333
4072,105-14376_EV,105-14376,EV,2016,1,0.173,0.6,3.5,3,2,0.1,7514.450867,15.52,10.30575574,8,0.386597938,0.582198933,7157.198172,1199.67725,894.09184,383.65557,35.2
4073,105-14378_EV,105-14378,EV,2016,2,0.173,0.6,8.5,4,1,0.14,3468.208092,14.23,10.44073654,8.464,0.590302178,0.804540941,3269.034838,229.703645,173.12065,136.95863,16.665
4074,105-14379_EV,105-14379,EV,2016,1,0.173,0.6,8.5,4,1,0.06,3468.208092,15.27,7.968180039,6,0.235756385,0.45179702,3645.38062,652.50092,538.33786,276.04914,27.52
4075,105-14380_EV,105-14380,EV,2016,3,0.173,0.6,8.5,4,1,0.2,3468.208092,15.92,11.45727132,9,0.753768844,1.047369803,3296.330877,467.924879,385.3909845,197.8737465,11.4445
4076,105-14381_EV,105-14381,EV,2016,2,0.173,0.6,8.5,4,1,0.14,3468.208092,16.92,13.64202128,9,0.496453901,0.615744532,3114.2208,555.64453,461.7241,209.04197,6.195
4077,105-14382_EV,105-14382,EV,2016,1,0.173,0.6,8.5,4,1,0.07,3468.208092,16,11.67484407,7.68,0.2625,0.359747845,3276.949782,897.15155,746.61643,331.88365,18.33
4078,105-14383_EV,105-14383,EV,2016,4,0.173,0.6,8.5,4,1,0.27,3468.208092,15.78,8.195761006,6.048,1.02661597,1.976631577,3649.58067,820.978713,683.3403167,364.3948444,28.29518519
4079,105-14384_EV,105-14384,EV,2016,6,0.173,0.6,8.5,4,1,0.33,3468.208092,15.87,7.783047305,6,1.247637051,2.543990705,3699.662319,747.1251476,595.2688282,303.8500645,23.9669697
4080,105-14385_EV,105-14385,EV,2016,6,0.173,0.6,8.5,4,1,0.36,3468.208092,12.84,8.897941606,7.37,1.682242991,2.427527731,3346.639568,1042.782337,835.700405,295.0446117,12.19166667
4081,105-14386_EV,105-14386,EV,2016,3,0.173,0.6,8.5,4,1,0.21,3468.208092,15.41,11.32028571,10,0.817650876,1.113046112,3267.274751,531.9045733,443.4529467,200.0333933,6.31
4082,105-14387_EV,105-14387,EV,2016,5,0.173,0.6,8.5,4,1,0.19,3650.745361,14.43,7.840612245,6,0.79002079,1.453968089,3798.380468,486.0700737,376.9713053,296.5946111,25.76578947
4083,105-14388_EV,105-14388,EV,2016,2,0.173,0.6,8.5,4,1,0.2,3757.225434,15.2,9.553480392,7.37,0.789473684,1.256086736,3750.582992,395.971324,299.4064365,392.518524,39.1495
4084,105-14389_EV,105-14389,EV,2016,7,0.173,0.6,8.5,4,1,0.28,3757.225434,19.46,13.77081871,12,0.863309353,1.219971038,3595.847172,51,25.5,49.34046036,6.479245357
4085,105-14391_EV,105-14391,EV,2016,2,0.173,0.6,8.5,4,1,0.14,3468.208092,18.39,9.821471471,8,0.456769984,0.855268991,3624.365788,687.50046,610.88621,214.781465,9.185
4086,105-14393_EV,105-14393,EV,2016,4,0.173,0.6,8.5,4,1.5,0.2,5780.346821,20.82,9.94310192,7,0.576368876,1.206866841,6203.54597,560.041179,496.8665825,206.2956185,8.7105
4087,105-14394_EV,105-14394,EV,2016,2,0.173,0.6,3.5,3,2,0.14,8092.485549,25.77,16.04180894,11.928,0.325960419,0.523631719,8117.159425,703.13446,614.07115,236.752725,6.04
4088,105-14395_EV,105-14395,EV,2016,1,0.173,0.6,3.5,3,2,0.07,8092.485549,25.6,7.857592593,5,0.1640625,0.534514859,11817.64706,717.50647,612.0308,274.87057,8.2
4089,105-14396_EV,105-14396,EV,2016,4,0.173,0.6,3.5,3,2,0.29,8092.485549,23.25,12.41958924,10,0.748387097,1.401012519,9004.882699,570.5008207,477.0452834,249.0125917,13.64896552
4090,105-14397_EV,105-14397,EV,2016,6,0.173,0.6,8.5,4,1.606060606,0.33,6270.80049,17.57,10.14445528,8,1.126920888,1.951805143,6419.21041,719.0372309,624.4675539,192.3170679,14.80757576
4091,105-14398_EV,105-14398,EV,2016,7,0.173,0.6,8.5,4,1,0.36,1734.104046,16.78,11.84748804,10.1,1.287246722,1.823171286,1661.12938,864.7327283,695.7190417,168.1428633,7.423333333
4092,105-14399_EV,105-14399,EV,2016,8,0.173,0.6,8.5,4,1,0.4,1734.104046,14.91,11.28495652,10,1.609657948,2.126725075,1611.213319,642.0755038,503.5190343,156.4105323,7.363
4093,105-14402_EV,105-14402,EV,2016,5,0.173,0.6,8.5,4,1,0.36,3604.688504,20.87,12.39104762,10.8,1.034978438,1.743194011,3660.862178,72.52263472,59.51123861,29.36693444,4.931388889
4094,105-14403_EV,105-14403,EV,2016,5,0.173,0.6,8.5,4,1,0.37,3468.208092,23.98,12.49514423,11,0.925771476,1.776690176,3646.676744,107.30714,89.70269568,57.29181405,8.802702703
4095,105-14404_EV,105-14404,EV,2016,5,0.173,0.6,8.5,4,1,0.46,3468.208092,21.44,9.560685279,8.18,1.287313433,2.886822356,3778.325733,350.6088768,281.1065976,152.6338313,27.83761065
4096,105-14410_EV,105-14410,EV,2016,4,0.173,0.6,8.5,4,1,0.35,1734.104046,16.3,13.13206349,12,1.288343558,1.59913939,1557.83443,241.4655817,204.4820331,55.21673829,9.082857143
4097,105-14411_EV,105-14411,EV,2016,5,0.173,0.6,8.5,4,1.142857143,0.42,2848.885219,16.63,12.27714744,11,1.515333734,2.052594068,2677.907477,28.00910358,20.06425864,38.45265854,10.17705
4098,105-14412_EV,105-14412,EV,2016,6,0.173,0.6,8.5,4,2,0.54,7321.77264,16.13,11.17589204,10,2.008679479,2.89909744,7065.60602,436.3094386,348.000797,263.7660316,35.44707037
4099,105-14413_EV,105-14413,EV,2016,2,0.173,0.6,3.5,3,2,0.18,7514.450867,20.26,10.87971364,8,0.533070089,0.992673186,8334.551133,1757.7843,1427.86341,772.85839,87.765
4100,105-14414_EV,105-14414,EV,2016,5,0.173,0.6,3.5,3,2,0.45,7514.450867,18.39,12.78115961,10,1.468189233,2.112484377,6872.004147,3034.578562,2397.08685,1077.453838,77.028
4101,105-14415_EV,105-14415,EV,2016,2,0.173,0.6,3.5,3,2,0.18,7514.450867,15.92,8.428494065,6,0.67839196,1.281367693,8407.357289,2574.246335,1993.31793,927.74171,91.68
4102,105-14416_EV,105-14416,EV,2016,3,0.173,0.6,3.5,3,1.5,0.18,5635.83815,17.36,9.036400602,7,0.622119816,1.195166137,6370.130855,2821.499826,2050.703237,709.2670706,71.13611111
4103,105-14417_EV,105-14417,EV,2016,2,0.173,0.6,3.5,3,1,0.1126,3757.225434,15.8,8.072196262,6,0.427594937,0.836946945,4293.806123,1808.261735,1286.001557,253.4445855,16.8677087
4104,105-14419_EV,105-14419,EV,2016,3,0.173,0.6,3.5,3,2,0.21,7514.450867,16.09,7.037102526,5.3,0.78309509,1.790509653,9344.110288,1161.680848,892.7151224,499.498759,63.78
4105,105-14420_EV,105-14420,EV,2016,2,0.173,0.6,3.5,3,2,0.06,7514.450867,16.36,7.102560778,4.398,0.2200489,0.506859443,9379.105864,5245.427005,4183.659455,1250.8833,36.48
4106,105-14422_EV,105-14422,EV,2016,4,0.173,0.6,8.5,4,1,0.1685,1734.104046,12.35,9.293793103,7.212,0.818623482,1.087822796,1615.661103,130.8172131,66.32217151,56.41620306,5.773560831
4107,105-14423_EV,105-14423,EV,2016,1,0.173,0.6,8.5,4,1,0.07,1734.104046,15.93,12.94458128,11,0.263653484,0.324460089,1549.616001,127.5,63.75,58.4,7.78
4108,105-14424_EV,105-14424,EV,2016,5,0.173,0.6,8.5,4,1,0.14,1734.104046,13.48,10.91792793,8,0.623145401,0.769376759,1552.781794,138.0340036,72.45133929,30.87501071,3.249285714
4109,105-14425_EV,105-14425,EV,2016,5,0.173,0.6,8.5,4,1,0.2,1734.104046,16.15,10.75473373,9,0.743034056,1.115787736,1697.967999,962.0937345,842.3127125,161.1677615,7.304
4110,105-14426_EV,105-14426,EV,2016,3,0.173,0.6,8.5,4,1,0.2,3468.208092,16.99,7.645772727,6,0.706297822,1.56949473,3770.98364,550.760666,477.138289,95.0197045,13.2265
4111,105-14431_EV,105-14431,EV,2016,7,0.173,0.6,8.5,4,1,0.33,1734.104046,15.12,10.2226703,9,1.30952381,1.936871622,1688.785202,1237.383012,1087.063208,353.1723818,13.21090909
4112,105-14432_EV,105-14432,EV,2016,5,0.173,0.6,8.5,4,1,0.18,1734.104046,16.55,11.09056738,9,0.652567976,0.973800495,1694.191522,1000.50242,901.7030383,275.9099572,4.66
4113,105-14433_EV,105-14433,EV,2016,6,0.173,0.6,8.5,4,1,0.25,1734.104046,14.99,10.99006536,9.036,1.000667111,1.364869044,1635.061664,867.9245256,791.6129192,185.0354308,6.778
4114,105-14435_EV,105-14435,EV,2016,1,0.173,0.6,3.5,2,3,0.07,14739.88439,20.67,6.882976099,4,0.203193033,0.61020116,20800.69262,3144.27759,2364.80738,443.37563,31.09
4115,105-14436_EV,105-14436,EV,2016,7,0.173,0.6,3.5,2,3.24,0.25,15919.07514,19.88,11.13800112,7.22,0.754527163,1.346740752,17188.8588,2579.472177,1913.999093,517.4422292,25.65
4116,105-14437_EV,105-14437,EV,2016,3,0.173,0.6,3.5,2,3,0.18,15028.90173,22.84,14.05073501,11,0.472854641,0.768643063,15208.95309,2819.614173,2053.915417,727.6765167,71.37333333
4117,105-14439_EV,105-14439,EV,2016,1,0.173,0.6,8.5,4,1,0.1924,3468.208092,25.02,13.35347584,10,0.461390887,0.864494019,3624.972081,55.54843,43.84546,202.59218,30.87
4118,105-14440_EV,105-14440,EV,2016,3,0.173,0.6,8.5,4,1,0.51,3468.208092,21.77,16.21794842,13,1.405604042,1.886798454,3246.648734,71.25493333,48.10617667,136.7388,28.39333333
4119,105-14441_EV,105-14441,EV,2016,4,0.173,0.6,3.5,2,1,0.17,5202.312139,27.18,8.817175758,4.29,0.375275938,1.156833013,7423.576462,514.2439735,382.5975241,195.1731906,26.20705882
4120,105-14442_EV,105-14442,EV,2016,3,0.173,0.6,3.5,2,1,0.17,5202.312139,23.25,10.73634424,6,0.438709677,0.950044053,6289.117363,149.9186476,113.73007,197.2775976,28.67764706
4121,105-14443_EV,105-14443,EV,2016,2,0.173,0.6,3.5,2,1,0.16,5202.312139,21.77,11.72238663,8.948,0.440973817,0.81894586,5760.395449,90.69722375,69.54569375,96.51064375,22.1825
4122,105-14445_EV,105-14445,EV,2016,2,0.173,0.6,3.5,2,2,0.17,10404.62428,26.89,12.87452026,9,0.379323168,0.792262531,12335.25182,1447.61951,1083.677025,416.852075,17.815
4123,105-14446_EV,105-14446,EV,2016,6,0.173,0.6,3.5,2,2,0.1644,10404.62428,24.46,17.36459877,13,0.403270646,0.568052285,9323.051939,1695.1822,1262.30131,447.9382817,7.360413625
4124,105-14447_EV,105-14447,EV,2016,2,0.173,0.6,3.5,2,2,0.34,10404.62428,24.26,14.98240921,12,0.840890354,1.361596771,10498.84072,1252.575315,939.890125,600.69394,47.725
4125,105-14448_EV,105-14448,EV,2016,3,0.173,0.6,3.5,2,2,0.17,10404.62428,25.47,12.7558125,6,0.400471143,0.79963546,12028.35351,1824.985931,1366.06282,574.3715471,20.15588235
4126,105-14449_EV,105-14449,EV,2016,3,0.173,0.6,3.5,2,2,0.17,10404.62428,24.62,15.12338192,10,0.414297319,0.674452318,10540.82568,1703.519001,1258.388389,405.1604229,14.84588235
4127,105-14450_EV,105-14450,EV,2016,4,0.173,0.6,3.5,2,1,0.29,5202.312139,20.59,13.52113885,11,0.845070423,1.28687385,5001.570397,596.7776955,438.0369497,210.2145793,22.23103448
4128,105-14452_EV,105-14452,EV,2016,9,0.173,0.6,8.5,4,1,0.51,3757.225434,17.1,12.81649758,12,1.789473684,2.387547752,3507.281265,91.22675686,72.83289922,41.56560255,3.342352941
4129,105-14453_EV,105-14453,EV,2016,2,0.173,0.6,8.5,4,1.375,0.08,5599.710983,26.03,13.173903,10,0.184402612,0.364356713,5929.496,871.8556175,660.096745,136.582875,5.435
4130,105-14454_EV,105-14454,EV,2016,4,0.173,0.6,3.5,3,2,0.19,8670.520231,26.53,14.27769231,9.71,0.429702224,0.798448359,9603.899804,1141.623218,919.2547263,149.2598389,2.859473684
4131,105-14456_EV,105-14456,EV,2016,1,0.173,0.6,3.5,2,1,0.0703,4913.294798,15.29,5.23728972,3,0.275866579,0.805378397,6849.608828,5491.72656,4572.28031,171.36395,11.36
4133,105-14461_EV,105-14461,EV,2016,5,0.173,0.6,8.5,4,1,0.25,3757.225434,16.37,13.02037037,12,0.916310324,1.152040961,3400.942405,71.95288,63.255896,33.896844,2.454
4134,105-14462_EV,105-14462,EV,2016,6,0.173,0.6,8.5,4,1,0.3,3757.225434,15.41,12.1935023,11,1.16807268,1.476196055,3410.982046,258.193575,224.4790717,70.992275,3.42
4135,105-14463_EV,105-14463,EV,2016,2,0.173,0.6,8.5,4,1,0.26,3757.225434,20.46,15.62150289,13,0.762463343,0.998623507,3476.028297,82.77557154,65.65537,44.42516077,4.783076923
4136,105-14475_EV,105-14475,EV,2016,2,0.173,0.6,3.5,3,1,0.14,4335.260116,22.37,15.26097345,12,0.375502906,0.550423604,4032.816753,328.326875,271.65747,17.05438,1.325
4137,105-14476_EV,105-14476,EV,2016,6,0.173,0.6,3.5,3,1,0.34,4335.260116,18.53,14.30678862,13,1.100917431,1.425896513,3539.979162,1049.075337,942.0479206,76.40485647,2.484705882
4138,105-14477_EV,105-14477,EV,2016,6,0.173,0.6,3.5,3,1,0.33,4545.454545,27.35,20.71186603,18,0.723948812,0.955973739,3799.883913,1544.024245,1413.83314,74.03316091,1.387272727
4139,105-14478_EV,105-14478,EV,2016,4,0.173,0.6,3.5,3,1,0.25,4624.277457,23.03,19.64893878,17,0.65132436,0.763400007,3236.39703,1211.939136,1094.47099,62.723998,1.1632
4140,105-14479_EV,105-14479,EV,2016,15,0.173,0.6,3.5,3,1,0.58,4624.277457,21.79,18.15982301,16.874,1.597062873,1.916318236,3378.021719,1351.64047,1193.985526,58.78501448,1.293793103
